species,decimalLongitude,decimalLatitude,countryCode,individualCount,gbifID,family,taxonRank,coordinateUncertaintyInMeters,year,basisOfRecord,occurrenceStatus
Adansonia rubrostipa,44.584792,-20.14982,MDG,NA,3005215497,Malvaceae,SPECIES,30508,2019,HUMAN_OBSERVATION,PRESENT
Ceiba speciosa,-58.055833,-34.874444,ARG,NA,3005212963,Malvaceae,SPECIES,NA,2020,HUMAN_OBSERVATION,PRESENT
Bombax ceiba,77.762425,13.188196,IND,NA,3005207068,Malvaceae,SPECIES,151,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.820308,13.182825,NER,NA,3005194626,Malvaceae,SPECIES,10,2020,HUMAN_OBSERVATION,PRESENT
Bombax ceiba,77.762307,13.187602,IND,NA,3005180062,Malvaceae,SPECIES,35,2008,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-82.442777,8.401245,PAN,NA,3005176994,Malvaceae,SPECIES,16829,2020,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.735855,13.156715,NER,NA,3005176625,Malvaceae,SPECIES,6,2020,HUMAN_OBSERVATION,PRESENT
Bombax ceiba,-98.984588,18.891312,MEX,NA,3005133961,Malvaceae,SPECIES,8,2020,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,12.372022,-6.170161,AGO,NA,3005133723,Malvaceae,SPECIES,14418,2008,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,31.584217,-23.874008,ZAF,NA,3005122789,Malvaceae,SPECIES,500,2005,HUMAN_OBSERVATION,PRESENT
Adansonia rubrostipa,43.734986,-23.115409,MDG,NA,3005106386,Malvaceae,SPECIES,30217,2013,HUMAN_OBSERVATION,PRESENT
Adansonia rubrostipa,43.690218,-23.168174,MDG,NA,3005101758,Malvaceae,SPECIES,30217,2014,HUMAN_OBSERVATION,PRESENT
Adansonia rubrostipa,44.287438,-20.314699,MDG,NA,3005096380,Malvaceae,SPECIES,30490,2019,HUMAN_OBSERVATION,PRESENT
Adansonia rubrostipa,44.418604,-20.329849,MDG,NA,3005095371,Malvaceae,SPECIES,30490,2019,HUMAN_OBSERVATION,PRESENT
Ceiba speciosa,-68.841343,-32.877659,ARG,NA,3005095031,Malvaceae,SPECIES,194,2020,HUMAN_OBSERVATION,PRESENT
Adansonia rubrostipa,43.605033,-23.076863,MDG,NA,3005091776,Malvaceae,SPECIES,30217,2014,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-84.635814,10.478637,CRI,NA,3005083088,Malvaceae,SPECIES,4122,2011,HUMAN_OBSERVATION,PRESENT
Adansonia rubrostipa,43.663669,-23.025647,MDG,NA,3005081382,Malvaceae,SPECIES,30217,2008,HUMAN_OBSERVATION,PRESENT
Adansonia rubrostipa,43.740376,-23.061363,MDG,NA,3005076745,Malvaceae,SPECIES,30217,2014,HUMAN_OBSERVATION,PRESENT
Bombax ceiba,73.296331,18.886819,IND,NA,3005075923,Malvaceae,SPECIES,1830,2008,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004079623,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004079491,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira coriacea,-72.4256,-0.2428,COL,1,3004079468,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.4094,-0.2533,COL,1,3004079451,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004079277,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004079209,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.4094,-0.2533,COL,1,3004079148,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004079130,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira coriacea,-72.485041,0.100792,COL,1,3004079119,Malvaceae,SPECIES,NA,2019,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.0936,-0.0122,COL,1,3004079118,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004079057,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004078841,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.4094,-0.2533,COL,1,3004078818,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira nitida,-72.4075,-0.2606,COL,1,3004078816,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004078644,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004078624,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004078477,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004078377,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004078329,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira nitida,-72.4256,-0.2428,COL,1,3004078219,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira nitida,-72.4075,-0.2606,COL,1,3004078116,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira nitida,-72.4075,-0.2606,COL,1,3004078065,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira punga-schunkei,-72.425,-0.2456,COL,1,3004078028,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira coriacea,-72.4256,-0.2428,COL,1,3004077966,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.4094,-0.2533,COL,1,3004077954,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004077856,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004077530,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004077172,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira nitida,-72.4075,-0.2606,COL,1,3004077083,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.1253,-0.0072,COL,1,3004076974,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira coriacea,-72.487431,0.061138,COL,1,3004076949,Malvaceae,SPECIES,NA,2019,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.1253,-0.0072,COL,1,3004076784,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira coriacea,-72.485041,0.100792,COL,1,3004076716,Malvaceae,SPECIES,NA,2019,HUMAN_OBSERVATION,PRESENT
Pachira coriacea,-72.485041,0.100792,COL,1,3004076692,Malvaceae,SPECIES,NA,2019,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004076465,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Eriotheca macrophylla,-72.0936,-0.0122,COL,1,3004076463,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.4094,-0.2533,COL,1,3004076387,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004076306,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004076200,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira coriacea,-72.487431,0.061138,COL,1,3004076197,Malvaceae,SPECIES,NA,2019,HUMAN_OBSERVATION,PRESENT
Pachira coriacea,-72.487431,0.061138,COL,1,3004076092,Malvaceae,SPECIES,NA,2019,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004076005,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004075829,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004075782,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004075692,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira punga-schunkei,-72.1253,-0.0072,COL,1,3004075614,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004075473,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira nitida,-72.4075,-0.2606,COL,1,3004075453,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira nitida,-72.4075,-0.2606,COL,1,3004075383,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004075298,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema praecox,-72.1253,-0.0072,COL,1,3004075261,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.1253,-0.0072,COL,1,3004075250,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004075109,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema praecox,-72.1022,-0.0153,COL,1,3004075015,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema praecox,-72.1022,-0.0153,COL,1,3004075005,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004074967,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004074862,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.1022,-0.0153,COL,1,3004074823,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Eriotheca macrophylla,-72.1022,-0.0153,COL,1,3004074688,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira coriacea,-72.487431,0.061138,COL,1,3004074564,Malvaceae,SPECIES,NA,2019,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004074548,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004074117,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.1122,-0.0206,COL,1,3004073980,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira nitida,-72.4075,-0.2606,COL,1,3004073950,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.1022,-0.0153,COL,1,3004073905,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004073880,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004073875,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.4094,-0.2533,COL,1,3004073837,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004073790,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira nitida,-72.4075,-0.2606,COL,1,3004073683,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004073673,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema praecox,-72.1253,-0.0072,COL,1,3004073636,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004073600,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.1022,-0.0153,COL,1,3004073411,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira coriacea,-72.485041,0.100792,COL,1,3004073340,Malvaceae,SPECIES,NA,2019,HUMAN_OBSERVATION,PRESENT
Pachira coriacea,-72.485041,0.100792,COL,1,3004073257,Malvaceae,SPECIES,NA,2019,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4256,-0.2428,COL,1,3004073220,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.4094,-0.2533,COL,1,3004073217,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.1022,-0.0153,COL,1,3004073087,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004073068,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema praecox,-72.4094,-0.2533,COL,1,3004073050,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004073028,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira coriacea,-72.485041,0.100792,COL,1,3004073021,Malvaceae,SPECIES,NA,2019,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004073004,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira coriacea,-72.4256,-0.2428,COL,1,3004072949,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004072914,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004072811,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema praecox,-72.1122,-0.0206,COL,1,3004072704,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.425,-0.2456,COL,1,3004072680,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira nitida,-72.4075,-0.2606,COL,1,3004072669,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.4094,-0.2533,COL,1,3004072668,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira nitida,-72.4256,-0.2428,COL,1,3004072629,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004072569,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004072520,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.425,-0.2456,COL,1,3004072380,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira nitida,-72.4075,-0.2606,COL,1,3004072342,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.4094,-0.2533,COL,1,3004072166,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira coriacea,-72.485041,0.100792,COL,1,3004072018,Malvaceae,SPECIES,NA,2019,HUMAN_OBSERVATION,PRESENT
Huberodendron swietenioides,-72.1122,-0.0206,COL,1,3004071789,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004071624,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004071502,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004071349,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004071304,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.4094,-0.2533,COL,1,3004071162,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema praecox,-72.0936,-0.0122,COL,1,3004071080,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004071077,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira coriacea,-72.485041,0.100792,COL,1,3004071076,Malvaceae,SPECIES,NA,2019,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.1122,-0.0206,COL,1,3004071029,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004070992,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004070964,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira coriacea,-72.487431,0.061138,COL,1,3004070921,Malvaceae,SPECIES,NA,2019,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004070819,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004070535,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004070384,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira nitida,-72.4075,-0.2606,COL,1,3004070368,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.1022,-0.0153,COL,1,3004070169,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004070160,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira nitida,-72.4256,-0.2428,COL,1,3004070137,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema praecox,-72.0936,-0.0122,COL,1,3004070046,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira nitida,-72.4256,-0.2428,COL,1,3004070034,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.425,-0.2456,COL,1,3004069977,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004069967,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004069897,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004069839,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004069808,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004069741,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema praecox,-72.1022,-0.0153,COL,1,3004069725,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004069670,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004069580,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira nitida,-72.4075,-0.2606,COL,1,3004069259,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004069090,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004069062,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira coriacea,-72.487431,0.061138,COL,1,3004068952,Malvaceae,SPECIES,NA,2019,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004068933,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004068794,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.4094,-0.2533,COL,1,3004068771,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira coriacea,-72.487431,0.061138,COL,1,3004068677,Malvaceae,SPECIES,NA,2019,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.0936,-0.0122,COL,1,3004068658,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004068490,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira nitida,-72.4075,-0.2606,COL,1,3004068434,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira coriacea,-72.4256,-0.2428,COL,1,3004068317,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.425,-0.2456,COL,1,3004068299,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema praecox,-72.1122,-0.0206,COL,1,3004068295,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004068257,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Catostemma commune,-72.1253,-0.0072,COL,1,3004068199,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004068145,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira nitida,-72.4075,-0.2606,COL,1,3004068104,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004068017,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.1122,-0.0206,COL,1,3004067973,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004067969,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema praecox,-72.4094,-0.2533,COL,1,3004067773,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004067744,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.4094,-0.2533,COL,1,3004067728,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004067699,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004067411,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.425,-0.2456,COL,1,3004067410,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira coriacea,-72.4256,-0.2428,COL,1,3004067334,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.4094,-0.2533,COL,1,3004067164,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004066878,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira nitida,-72.4075,-0.2606,COL,1,3004066818,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira coriacea,-72.485041,0.100792,COL,1,3004066792,Malvaceae,SPECIES,NA,2019,HUMAN_OBSERVATION,PRESENT
Scleronema praecox,-72.0936,-0.0122,COL,1,3004066686,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004066669,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004066346,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.4094,-0.2533,COL,1,3004066308,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Huberodendron swietenioides,-72.0936,-0.0122,COL,1,3004066150,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira coriacea,-72.485041,0.100792,COL,1,3004066134,Malvaceae,SPECIES,NA,2019,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004066109,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.4256,-0.2428,COL,1,3004066107,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004065865,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Scleronema micranthum,-72.0936,-0.0122,COL,1,3004065528,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Pachira minor,-72.4075,-0.2606,COL,1,3004065415,Malvaceae,SPECIES,NA,2011,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.174313,6.979349,BEN,NA,3001044227,Malvaceae,SPECIES,NA,2020,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.174227,6.981466,BEN,NA,3001044226,Malvaceae,SPECIES,NA,2020,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.173885,6.979224,BEN,NA,3001044225,Malvaceae,SPECIES,NA,2020,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.174266,6.97893,BEN,NA,3001044223,Malvaceae,SPECIES,NA,2020,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.174063,6.98081,BEN,NA,3001044222,Malvaceae,SPECIES,NA,2020,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.17408,6.977061,BEN,NA,3001044221,Malvaceae,SPECIES,NA,2020,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.174067,6.979775,BEN,NA,3001044220,Malvaceae,SPECIES,NA,2020,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.17441,6.981488,BEN,NA,3001044219,Malvaceae,SPECIES,NA,2020,HUMAN_OBSERVATION,PRESENT
